Pedigree,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
LH198/LH185,-1.684449839,5.234054255,0.473334312,-2.982880801,0.145406211,0.68199993,-0.451370276,0.897622961,-0.040076943,0.002279656,-0.03791391
LH198/LH38,0.511573981,2.355469477,-0.192365887,0.163606412,-1.538718112,1.058394178,-3.211747215,0.451690746,0.131299175,1.281401775,0.744727779
LH198/LH51,-2.143623476,3.760268525,-0.485974397,-0.4440047,0.091989632,0.848394106,2.811062121,1.087292937,0.388778307,0.710835505,0.837374637
LH198/LH82,2.947095945,-0.708559284,-4.186116522,0.426518251,3.00241091,1.246451467,-0.258669924,0.789253849,0.224440325,0.07251621,0.06278198
LH198/PHG29,2.396376754,-1.615788913,-3.674207006,-1.189074906,-2.472643999,0.21927868,0.446926352,0.511114006,0.580335206,0.088522775,-0.520070157
LH198/PHG47,1.358998757,0.777674542,-1.464801648,-0.673979119,-1.642507008,0.612469114,-0.873891005,0.513530212,-0.73606419,0.28706296,1.214714951
LH198/PHG83,-0.823969274,-1.298886746,-2.266682182,-0.746991418,-1.719513289,0.478388443,-0.119259621,0.80993973,0.921590512,-0.231408176,-0.265730597
LH198/PHK56,0.307529948,-0.30227798,-2.469375699,-0.611378218,-1.428078198,0.801573596,-0.160771069,0.65364683,0.127923372,-0.068066824,0.59612848
LH198/PHK76,-0.988471057,1.241825023,-0.42708907,-0.050464006,-0.804995917,0.635467668,-0.149558689,0.819283369,0.525022541,0.250119826,0.8916343
LH198/PHN37,-0.504866259,1.994132723,-0.425920003,-0.166978542,-0.809711764,0.689783051,-0.497423626,0.894808785,-0.047458631,0.225572597,0.743177178
LH198/PHN82,1.17748387,-1.294763668,-2.987338144,-0.997023972,-2.136352502,0.445493649,0.267529697,0.620317566,0.939068434,0.032079456,-0.413291425
LH198/PHW30,0.853412051,-0.094672539,-2.187488672,-0.499565229,-1.467988076,0.416808765,-0.548953288,0.664555155,0.647413427,0.199879567,0.047186473
LH198/Q381,2.440865805,-1.412815809,-3.334675356,-1.062116144,-2.341968405,0.2018241,0.325483302,0.581540846,0.599563199,0.043576935,-0.583366173
LH205/3IIH6,3.017803178,-1.776938872,-4.11750455,-2.145722946,-2.275335577,-0.72586472,0.592188485,-0.476451435,-0.544058461,0.224218166,0.285851331
LH209/3IIH6,3.059067592,-1.732268743,-4.4353835,-2.355575901,-2.478178993,-0.457790507,0.548382961,-0.314752021,-0.558234451,0.133668314,0.255296298
LH220HT/3IIH6,3.081272141,-1.958324812,-2.820822284,-1.520888848,-1.655019874,-1.588010425,0.490399262,-0.907362749,-0.30637657,0.064101998,0.521098201
LH82/CG102,3.00457554,-1.054333041,-1.32343694,1.296781194,2.654398884,-1.579798266,-0.429863766,1.184182276,-0.152841917,-0.132426481,-0.501093286
LH82/LH145,3.299912958,-1.63914247,-1.624319932,0.677826832,2.892294317,-1.181262297,-0.262994091,-0.11569665,0.571785394,-0.327835804,0.677490707
LH82/PHB47,4.951941568,-3.471092686,2.026955265,0.576351274,2.508858807,1.51524574,-0.059848251,0.78908015,-0.544690818,0.375155445,-0.229337534
LH82/S8324,2.668086938,-0.838911253,-3.677260072,0.52598442,3.116102806,0.602897149,-0.633367247,0.418987839,-0.342296071,0.302573912,0.156992367
MBNIL B004/LH185,-2.060678459,5.528870283,0.672078795,-3.854401955,0.527613217,0.733500714,-0.271176903,0.791394465,-0.358265823,-0.196000281,-0.371639579
MBNIL B004/PHZ51,-8.850862323,-2.697053759,-0.935141376,-0.22586421,-0.17767508,0.785719924,-0.011770519,0.452129172,-0.573805327,0.367833077,-0.122251572
MBNIL B015/3IIH6,2.686573433,-0.980745627,-4.782390495,-2.642249993,-2.429899754,-0.21758062,0.548843964,-0.324108451,-1.050914534,0.327461537,0.205810164
MBNIL B015/LH185,-1.973728682,5.381465483,0.428940221,-3.555654251,0.329304102,0.732447381,-0.603860754,0.489680227,-0.595191681,-0.166282972,-0.423958293
MBNIL B015/PHZ51,-8.852108899,-2.356836032,-0.854313474,-0.400232907,0.022246238,0.554664734,0.114868536,0.402939527,-0.804005985,0.439551905,-0.079115434
MBNIL B040/3IIH6,2.45765887,-1.206530775,-4.980639457,-2.666698467,-2.52000719,-0.171685647,0.659740901,-0.270396752,-1.007905217,0.361644811,0.186015325
MBNIL B040/PHZ51,-8.901916724,-2.554753782,-1.109777399,-0.232083237,-0.203573443,0.830458359,-0.14231929,0.481595682,-0.770829866,0.326574904,-0.084529196
MBNIL B043/3IIH6,2.58599639,-1.179358918,-5.029566031,-2.658863999,-2.492432402,-0.193358924,0.590002688,-0.267942155,-1.010924194,0.298178358,0.223931013
MBNIL B043/PHZ51,-8.948917811,-2.608894425,-1.037570115,-0.299542135,-0.143809524,0.734968121,-0.029674945,0.492298433,-0.745261554,0.378234846,-0.087120039
MBNIL B044/PHZ51,-9.018999398,-2.685578273,-1.024398526,-0.273655497,-0.128417885,0.76836928,-0.092607451,0.534548561,-0.734427059,0.362376924,-0.051588787
MBNIL B049/PHZ51,-8.948590936,-2.598322112,-0.974276738,-0.295372973,-0.140577931,0.710312419,0.005831046,0.461860251,-0.742831418,0.409127187,-0.044628954
MBNIL B055/3IIH6,2.706173415,-0.942316293,-4.695526483,-2.437929683,-2.145073569,-0.24540834,0.705413443,-0.221122524,-0.866008087,0.290329862,0.367699402
MBNIL B055/LH185,-1.953474335,5.481387679,0.441052114,-3.522459323,0.598797149,0.736062955,-0.414498261,0.704036834,-0.468266183,-0.168590792,-0.293261849
MBNIL B055/PHZ51,-8.457243121,-2.253688037,-0.763599791,-0.18321801,0.134388054,0.607925039,0.174905026,0.44366708,-0.691558386,0.388357727,0.039320384
MBNIL B057/3IIH6,2.576094579,-1.228608724,-5.02483148,-2.691403547,-2.525358268,-0.14872146,0.557945875,-0.322239804,-1.055553487,0.367643637,0.192726371
MBNIL B057/PHZ51,-8.915288269,-2.669461327,-1.124881912,-0.19260525,-0.188656073,0.840304757,-0.190906977,0.485729478,-0.744173675,0.391902341,-0.082538444
MBNIL B065/3IIH6,2.564372852,-1.259035882,-5.006174798,-2.644953174,-2.45493457,-0.242541333,0.714251934,-0.279370455,-1.054903919,0.352197684,0.261462956
MBNIL B065/PHZ51,-8.894574687,-2.652775513,-1.056549001,-0.243467675,-0.122816331,0.745673946,-0.073283614,0.471659289,-0.77736427,0.341387305,-0.0402356
MBNIL B078/3IIH6,2.654533026,-0.992834699,-4.630295686,-2.59294926,-2.20984267,-0.416933396,0.848278812,-0.392867842,-0.85219479,0.395581904,0.231823293
MBNIL B078/PHZ51,-8.668933009,-2.397123496,-0.683864158,-0.266831531,0.067081429,0.507897349,0.261550351,0.307080373,-0.583943573,0.491615377,-0.097329951
MBNIL B102/3IIH6,2.673898989,-1.232944331,-4.929464306,-2.586891428,-2.338820937,-0.27031148,0.558205379,-0.332302603,-0.9850852,0.317677528,0.256162943
MBNIL B102/LH185,-2.028140543,5.583486559,0.465494837,-3.705961478,0.57552348,0.621501206,-0.361657535,0.543557236,-0.565325164,-0.128028462,-0.314496585
MBNIL B102/PHZ51,-8.68296929,-2.581092731,-0.907558957,-0.190396864,-0.116967991,0.661046524,-0.085351688,0.384971243,-0.768366265,0.332328387,0.000362403
MBNIL B107/3IIH6,2.661664462,-1.214438728,-4.572730697,-2.602759278,-2.303769388,-0.257600565,0.660712655,-0.357936084,-0.916775726,0.361774109,0.161785631
MBNIL B107/PHZ51,-8.60172914,-2.468087259,-0.874616693,-0.275840455,-0.086411575,0.589429874,0.001755727,0.380679679,-0.670494323,0.311944818,-0.037627755
MBNIL B111/3IIH6,2.722858163,-1.287095124,-5.236012323,-2.712732294,-2.645901256,-0.053199246,0.53156807,-0.234617746,-1.063089405,0.32876691,0.233902217
MBNIL B111/PHZ51,-9.203007538,-2.753141719,-1.125417505,-0.285971422,-0.194554651,0.876446914,-0.076031986,0.565975312,-0.757641099,0.396615648,-0.082805799
MBNIL B122/3IIH6,2.731319465,-1.319944647,-4.897563956,-2.442699145,-2.367449648,-0.201976282,0.631633353,-0.360079177,-0.973933679,0.28778339,0.191801281
MBNIL B122/PHZ51,-8.781479042,-2.562712466,-0.929490238,-0.15368497,-0.119108186,0.719233552,-0.10170668,0.345908063,-0.671512298,0.408864878,-0.106485725
MBNIL B123/3IIH6,2.624651823,-1.162565259,-4.728799145,-2.698372566,-2.392046444,-0.251494633,0.69960295,-0.367252909,-0.995451246,0.351091173,0.129435114
MBNIL B123/PHZ51,-8.813970604,-2.595683003,-0.883304053,-0.258812641,-0.05379631,0.730586716,-0.046162694,0.414765567,-0.697382338,0.36945539,-0.170340215
MBNIL B125/3IIH6,2.205455685,-1.012227207,-4.217625415,-2.797059512,-2.170080328,-0.319293783,0.779145512,-0.383353762,-0.832533042,0.388469552,0.088602454
MBNIL B125/PHZ51,-8.215817477,-2.466912935,-0.901120731,-0.113457237,-0.106697003,0.627250086,0.02966461,0.288765427,-0.60901213,0.348802217,-0.13772628
MBNIL B136/3IIH6,2.664588302,-1.156620348,-4.754273514,-2.645808162,-2.345727893,-0.27754239,0.683788959,-0.311790791,-0.929700673,0.381920389,0.276426595
MBNIL B136/PHZ51,-8.568359082,-2.456624834,-0.870971566,-0.229372966,-0.101193583,0.655002444,0.018941402,0.443011819,-0.665932725,0.392905507,-0.006098964
MBNIL B144/3IIH6,2.587982539,-1.17750397,-4.905202899,-2.61976607,-2.339073734,-0.308043706,0.701684624,-0.340945927,-1.050058656,0.34205961,0.219262083
MBNIL B144/LH185,-2.116787065,5.668354328,0.427196345,-3.767328609,0.567837926,0.571284246,-0.369537282,0.640310994,-0.531345226,-0.164154617,-0.324757647
MBNIL B144/PHZ51,-8.82107628,-2.551302153,-1.015330872,-0.247569776,-0.069522496,0.679028367,-0.035750793,0.4304556,-0.767423064,0.379063299,-0.038931279
MBNIL B154/3IIH6,2.394509139,-1.214754672,-5.075114767,-2.693843502,-2.512017972,-0.174462302,0.603050038,-0.298269848,-0.985725877,0.342042634,0.226276521
MBNIL B154/PHZ51,-8.755275863,-2.658140713,-1.148927645,-0.030517383,-0.262875238,0.784586287,-0.15651178,0.380698968,-0.813000922,0.337344525,-0.05767307
MBNIL B169/PHZ51,-8.832285567,-2.624578471,-0.89352445,-0.191869758,-0.084193821,0.747375599,0.014334913,0.404290691,-0.673123224,0.389935955,-0.10972698
MBNIL B175/3IIH6,2.711410328,-1.216439033,-5.120707827,-2.696631281,-2.553429241,-0.098914661,0.630792302,-0.227857607,-1.045809127,0.337106093,0.294363354
MBNIL B175/LH185,-2.200082289,5.753347181,0.395702148,-3.961767636,0.486099487,0.762170883,-0.338510966,0.738960382,-0.500028385,-0.180182348,-0.352488541
MBNIL B175/PHZ51,-9.109893064,-2.669528581,-1.008208952,-0.278340872,-0.15853044,0.808254655,0.002575899,0.54605371,-0.707899267,0.413056994,-0.064169292
MBNIL B189/3IIH6,2.635960172,-1.081862074,-4.511540513,-2.768530101,-2.411032599,-0.117014632,0.675804897,-0.254888734,-0.906020922,0.301393096,0.115426337
MBNIL B189/LH185,-2.009104358,5.298367917,0.496855739,-3.513362729,0.352071998,0.866208204,-0.619977338,0.495359495,-0.565716445,-0.068988232,-0.545765581
MBNIL B189/PHZ51,-8.88886959,-2.48174963,-0.853656103,-0.528728423,-0.034128579,0.735094383,0.120002668,0.552598933,-0.580614173,0.355879697,-0.155782928
MO17/3IIH6,1.768406919,0.301881239,-0.186214094,-1.607734574,0.661642122,-1.946193887,2.284500018,-1.051618159,0.24831565,0.541102283,0.125630141
MO17/PHZ51,-3.691307646,0.074886354,1.380246317,0.418068073,1.213402193,-1.27946342,1.33243095,-1.006749574,0.133982684,0.457816463,0.194994353
MS222/3IIH6,3.814357424,-2.646889778,-0.9266911,-1.323375556,-1.525350452,-1.049473304,0.456384396,-0.657651294,0.028925894,0.215645328,0.029171291
N192/3IIH6,2.988093443,-1.467558499,-4.51483608,-1.924271273,-2.14895916,-0.846865788,0.382676832,-0.207062735,-0.44789081,0.036962372,0.366394306
N209/3IIH6,2.991557836,-1.721376772,-1.386755157,-1.313419586,-1.082481045,-1.323352377,0.538453473,-0.970512894,-0.142143047,-0.032083209,0.052222299
N217/3IIH6,3.087139948,-1.796204707,-2.368400979,-1.084965139,-1.37831907,-1.772877227,0.428421386,-0.838869814,0.140639253,-0.094892546,0.435145589
N218/3IIH6,2.562629363,-1.053842695,-0.011638361,-1.084043394,-0.167848329,-1.624421174,0.131095448,-1.095658625,0.298174708,-0.021683734,0.020428102
N28HT/3IIH6,3.179157468,-1.68077659,-1.152366173,-0.793799769,-0.61172008,-1.598756522,0.661685627,-0.998002276,-0.389492484,-0.060294587,0.278950808
OS420/3IIH6,2.417789925,-1.615123663,-0.33013367,-0.684890154,-0.569617459,-1.369723594,0.181036625,-1.287066856,-0.016063733,-0.186031963,0.021301932
PHB09/3IIH6,3.669087214,-2.26304154,-0.861489741,-1.707289591,-1.04463883,-0.938770544,0.235113515,-0.870293393,-0.020994484,0.182347266,0.143356495
PHB47/3IIH6,5.236873672,-4.505193678,2.54544099,-1.486325084,-1.424884666,0.617791056,0.747140384,0.044904616,-1.059524832,0.459119305,-0.46140343
PHB47/LH123HT,2.457633,-0.857420551,3.802805705,-0.6682228,0.185132042,0.59299245,-0.85599131,0.351338546,0.038918606,0.113945956,0.646562247
PHB47/LH162,1.747758085,-1.006906738,3.246358995,0.363843493,0.096109906,0.611981498,1.190300357,0.605589881,-0.326168162,-0.255135741,0.866552893
PHB47/LH185,1.588713316,0.573582026,4.775641343,-1.849739033,0.705336076,0.344853388,0.035091495,0.361492723,0.083973576,-0.078807215,0.258755412
PHB47/LH38,2.792225332,-0.756097543,3.837300837,-0.178933559,-0.048672385,0.770832783,-1.831440399,0.148297765,-0.066768512,0.835119394,0.683501816
PHB47/LH51,1.13535333,-0.250792878,4.375625367,-0.480079004,0.751830525,0.629976716,2.051471083,0.879215449,0.242553675,0.227069531,0.65560395
PHB47/PHG29,4.937658947,-4.788247472,2.866072184,-1.061003354,-1.267837937,0.916700353,0.867491347,0.279640754,-0.592304736,0.419151952,-1.168644424
PHB47/PHG47,3.698101041,-2.371311144,3.643667976,-0.380637451,-0.376671233,0.918348027,-0.404176153,0.254363971,-1.197848431,0.476911512,0.992426109
PHB47/PHG83,2.511689601,-4.157593175,3.341843086,-0.599827242,-0.668654348,0.838691544,0.560098122,0.188661815,-0.031874807,0.13206418,-0.558319039
PHB47/PHK05,2.279811676,-1.980359439,2.552809774,0.331162973,-0.092393331,0.179625794,0.156871762,0.146030837,-0.004718721,-0.166086599,0.373954409
PHB47/PHK56,3.136208777,-3.304790276,3.38156103,-0.306181102,-0.378573275,1.070661812,0.160961142,0.264292393,-0.422018101,0.155328905,0.305351977
PHB47/PHK76,1.586207454,-1.491583641,3.534348246,0.010404842,0.186450186,0.455191512,0.303759479,0.502739751,0.14956054,0.249490654,0.825904372
PHB47/PHN82,3.715998771,-4.541315688,3.059550025,-0.897413193,-1.002744161,0.959886171,0.740992411,0.353500532,-0.266121507,0.291292556,-0.946185387
PHB47/PHR25,3.965128025,-4.35589828,3.017176148,-0.544694,-0.981799673,0.66051147,0.69964516,0.152232211,-0.394383799,0.219668274,-0.86507652
PHB47/PHW30,3.31244105,-3.019046401,3.404629902,-0.382869566,-0.540169245,1.048511824,0.16175239,0.259311137,-0.166611907,0.431966596,-0.327218716
PHB47/Q381,4.950973758,-4.786200247,3.035311893,-1.024856867,-1.181023058,0.953506187,0.831989162,0.29045922,-0.60162492,0.437520827,-1.270913499
PHBB3/3IIH6,3.934959722,-2.879153391,-0.870815891,-1.658075143,-1.352023647,-0.434079546,0.709721188,-0.4948748,0.00315301,0.254636201,0.021425091
PHBW8/3IIH6,3.379468173,-2.332692704,-0.753965365,-1.598366617,-1.160218347,-1.043643612,0.899287982,-0.690158416,0.420163279,0.26304219,-0.005081898
PHG29/CG120,2.61740521,-1.58783227,-0.397321466,-0.215330322,-1.084545597,-2.120895437,0.246350864,-0.35043602,0.260890568,-0.01609464,-0.604440288
PHG29/LH145,2.906733529,-1.947573731,-0.90944744,-0.321541663,-0.852153322,-2.157757915,0.4056401,-0.659248046,0.797454592,-0.379094435,0.224328389
PHG29/PHB47,4.937658947,-4.788247472,2.866072184,-1.061003354,-1.267837937,0.916700353,0.867491347,0.279640754,-0.592304736,0.419151952,-1.168644424
PHG29/PHG47,3.35151876,-1.672455032,0.051857433,-1.255836018,-0.62987024,-1.511745022,-0.082017298,-1.270583372,-0.017292276,0.192249012,-0.021540688
PHG29/PHHV4,2.315979923,-2.494736763,-1.581706878,-1.201182564,-1.668594372,-0.174542134,0.520597534,-0.106671605,0.135038655,-0.075166726,-0.61687561
PHG29/PHRE1,2.380159739,-2.003945185,0.250730007,-0.886312366,-0.338882328,-1.615855552,0.688848965,-0.596270387,1.013118047,-0.004407092,-0.447135565
PHG29/S8324,2.372834158,-1.579849611,-2.823111032,-1.115202322,-1.865180703,-0.345406379,0.131588208,-0.093717205,0.064676175,0.222766364,-0.400550407
PHG47/CG120,1.872668375,0.173111286,0.837456191,0.976970558,-0.501757393,-1.664488248,-0.481166901,-0.174408251,-0.285980175,0.084754972,0.49740512
PHG47/LH145,1.973734754,-0.357399895,0.496293286,0.195750149,-0.289665585,-1.73774818,-0.59179734,-0.428992664,-0.288468194,-0.009736912,1.460973419
PHG47/PHHV4,1.436618347,-0.441435555,-0.295047797,-0.829030577,-0.972276851,0.12396644,-0.63293014,-0.067871704,-0.961859618,0.096391853,1.158188752
PHG47/PHRE1,1.729504784,0.116708985,1.472856837,-0.471831228,0.145905558,-1.222093969,-0.182178998,-0.663192568,0.012244867,0.156919475,1.087207853
PHG47/S8324,1.140068341,0.682203431,-0.712604104,-0.729619077,-1.089571809,0.021404316,-0.95405186,-0.046750302,-1.016557999,0.166150463,1.094644603
PHG80/3IIH6,3.358328866,-2.142328821,-0.589424577,-1.814180475,-1.04881938,-1.397087708,0.609374156,-0.791163405,0.199575362,0.192304459,0.096026738
PHHV4/3IIH6,2.989618678,-2.453460411,-2.329509167,-1.88666292,-1.968852022,-0.46517829,0.579225148,-0.693593572,-0.775147675,0.046530057,0.183638769
PHHV4/LH162,-0.497948365,0.847779492,0.345483106,0.155731482,0.016208155,0.245485991,1.184684714,0.608016181,-0.406191652,-0.514243504,1.512914072
PHHV4/LH185,-1.249518291,3.443643128,1.823997709,-3.083048645,0.685369343,-0.026061009,-0.308995064,0.359985468,-0.040376872,-0.395184706,-0.090248882
PHHV4/PHK05,0.590364344,-0.291077594,0.147039861,0.40132916,-0.444955059,-0.240536348,-0.217683812,0.383933326,-0.273823601,-0.475685843,0.320185281
PHHV4/PHK56,0.774406428,-1.097422217,-0.695895031,-0.38237289,-0.871863171,0.248953994,0.046824803,-0.11804742,-0.125356919,-0.241061114,0.573432918
PHHV4/PHR25,1.607965308,-2.159290866,-0.813647663,-0.712882146,-1.405402483,-0.077330088,0.245988043,-0.148508422,0.239199711,-0.193728667,-0.518681229
PHJ89/CG120,0.95405119,0.209353939,1.063381972,0.8696007,0.061898974,-1.5657515,-0.732015002,-0.048897619,0.027678551,0.168132925,0.474648922
PHJ89/LH145,0.847067349,-0.242197875,0.805588859,0.241261497,0.12697062,-1.852728485,-0.877916296,-0.282788588,0.192667898,-0.036640547,1.415458152
PHJ89/PHHV4,-0.244951903,-0.222924839,0.363002673,-0.742483915,-0.411776642,0.111896727,-1.138131145,0.15622622,-0.542364563,0.164481142,1.012410147
PHJ89/PHRE1,0.783445639,0.212420546,1.70562161,0.006208718,0.277521447,-1.08297213,-0.528090529,-0.729722617,0.257899523,0.372260125,0.9388205
PHJ89/S8324,-0.453342817,0.804860056,-0.100768041,-0.549341448,-0.504553317,0.105167225,-1.449114313,0.13935354,-0.54579582,0.298803803,0.846650452
PHK05/PHRE1,0.633218824,-0.32027713,1.287054962,0.546273211,0.264902682,-1.216138697,0.165309415,-0.417504942,0.39617879,-0.337161731,0.46335238
PHK56/PHRE1,1.113290126,-0.972636721,0.848916528,-0.398338374,0.292072036,-1.061210259,0.360738522,-0.584382423,0.721876146,-0.130893827,0.518712885
PHN66/LH123HT,0.526708573,1.371795347,1.225813159,-0.553584792,0.006048978,-0.884368887,-0.841570913,-0.705658687,0.558721119,0.18853234,0.664482872
PHN66/LH185,-0.284452416,2.89428478,1.760778412,-1.737424679,0.679300052,-1.186601164,-0.053832576,-0.281874262,0.510661406,-0.137791818,0.406112432
PHN66/LH38,0.945101106,1.234364841,1.466585204,-0.141302976,-0.209194032,-0.972897034,-1.986019789,-0.231948375,0.416018164,0.523872985,0.869259181
PHN66/LH51,-0.767749574,2.025393465,1.14838675,-0.461307833,0.865329656,-1.084419658,1.515510506,0.15940899,0.699341435,0.075955501,0.788719925
PHN66/PHG29,2.496480033,-1.958309652,-1.136741898,-1.055718772,-0.732339928,-1.534660695,0.453590627,-0.310268785,0.995665262,-0.272305129,-0.30182065
PHN66/PHG47,1.420545593,-0.164422369,0.88813932,-0.388560162,-0.313296562,-1.124468534,-0.68168646,-0.38501466,-0.063450079,-0.005270911,1.190631754
PHN66/PHG83,0.191899304,-1.884396553,-0.322046155,-0.065564115,-0.451170823,-1.154097858,0.204874266,-0.286067828,1.147726547,-0.187616022,0.060052533
PHN66/PHK56,1.194428987,-0.912316747,-0.075840987,-0.326110005,-0.011388146,-1.115912677,-0.086673996,-0.338575897,0.807910775,-0.226137838,0.685411321
PHN66/PHK76,-0.129037143,0.255093259,0.968586704,0.274655305,0.189221585,-0.95311935,0.005590602,-0.257088368,0.678051908,-0.061220152,0.873130845
PHN66/PHN82,1.733684506,-1.775375756,-0.866997748,-0.580136907,-0.727551213,-1.400205609,0.336838676,-0.217697679,1.196284536,-0.302201152,-0.215543245
PHN66/PHW30,1.280606556,-0.852397678,-0.259761797,-0.085799033,-0.242426232,-1.096927472,-0.11583689,-0.165551639,0.769516478,-0.092482077,0.192751026
